Date,Open,High,Low,Close,Adj Close,Volume
1973-02-21,0.000000,5.562500,5.234375,5.234375,2.202476,18400
1973-02-22,0.000000,5.328125,5.234375,5.281250,2.222198,31200
1973-02-23,0.000000,5.281250,5.062500,5.062500,2.130154,29600
1973-02-26,0.000000,5.093750,5.000000,5.000000,2.103857,21600
1973-02-27,0.000000,5.031250,4.953125,4.953125,2.084133,12800
1973-02-28,0.000000,4.953125,4.859375,4.937500,2.077559,44800
1973-03-01,0.000000,5.000000,4.953125,4.953125,2.084133,23200
1973-03-02,0.000000,4.984375,4.843750,4.921875,2.082547,52800
1973-03-05,0.000000,4.937500,4.906250,4.906250,2.075935,21600
1973-03-06,0.000000,4.828125,4.765625,4.796875,2.029657,18400
1973-03-07,0.000000,4.812500,4.625000,4.656250,1.970155,141600
1973-03-08,0.000000,4.750000,4.625000,4.687500,1.983377,40000
1973-03-09,0.000000,4.750000,4.687500,4.718750,1.996600,88000
1973-03-12,0.000000,4.734375,4.687500,4.687500,1.983377,46400
1973-03-13,0.000000,4.703125,4.656250,4.687500,1.983377,60000
1973-03-14,0.000000,4.687500,4.625000,4.656250,1.970155,103200
1973-03-15,0.000000,4.578125,4.375000,4.375000,1.851153,70400
1973-03-16,0.000000,4.296875,4.125000,4.281250,1.811485,141600
1973-03-19,0.000000,4.265625,4.187500,4.234375,1.791651,69600
1973-03-20,0.000000,4.203125,4.140625,4.203125,1.778428,72800
1973-03-21,0.000000,4.234375,4.156250,4.234375,1.791651,60000
1973-03-22,0.000000,4.281250,4.171875,4.281250,1.811485,82400
1973-03-23,0.000000,4.296875,4.250000,4.296875,1.818096,79200
1973-03-26,0.000000,4.328125,4.281250,4.296875,1.818096,51200
1973-03-27,0.000000,4.515625,4.296875,4.515625,1.910655,76000
1973-03-28,0.000000,4.687500,4.562500,4.640625,1.963543,70400
1973-03-29,0.000000,4.968750,4.671875,4.953125,2.095769,63200
1973-03-30,0.000000,4.953125,4.812500,4.906250,2.075935,40800
1973-04-02,0.000000,4.937500,4.828125,4.859375,2.056101,24000
1973-04-03,0.000000,4.859375,4.750000,4.828125,2.042879,49600
1973-04-04,0.000000,4.812500,4.640625,4.640625,1.963543,34400
1973-04-05,0.000000,4.625000,4.593750,4.625000,1.956933,68000
1973-04-06,0.000000,4.578125,4.343750,4.343750,1.837930,46400
1973-04-09,0.000000,4.390625,4.125000,4.265625,1.804873,360800
1973-04-10,0.000000,4.406250,4.296875,4.406250,1.864376,77600
1973-04-11,0.000000,4.671875,4.468750,4.671875,1.976766,132800
1973-04-12,0.000000,4.875000,4.687500,4.843750,2.049489,64800
1973-04-13,0.000000,4.890625,4.812500,4.812500,2.036267,18400
1973-04-16,0.000000,4.812500,4.656250,4.687500,1.983377,52800
1973-04-17,0.000000,4.703125,4.687500,4.687500,1.983377,8000
1973-04-18,0.000000,4.687500,4.515625,4.562500,1.930487,16800
1973-04-19,0.000000,4.562500,4.500000,4.500000,1.904043,28000
1973-04-23,0.000000,4.593750,4.500000,4.500000,1.904043,27200
1973-04-24,0.000000,4.578125,4.531250,4.531250,1.917265,108800
1973-04-25,0.000000,4.484375,4.359375,4.359375,1.844541,56000
1973-04-26,0.000000,4.421875,4.328125,4.375000,1.851153,37600
1973-04-27,0.000000,4.390625,4.250000,4.250000,1.798263,54400
1973-04-30,0.000000,4.484375,4.171875,4.484375,1.897431,36800
1973-05-01,0.000000,4.515625,4.343750,4.406250,1.864376,111200
1973-05-02,0.000000,4.515625,4.359375,4.359375,1.844541,107200
1973-05-03,0.000000,4.375000,4.296875,4.296875,1.818096,63200
1973-05-04,0.000000,4.359375,4.312500,4.359375,1.844541,183200
1973-05-07,0.000000,4.359375,4.312500,4.312500,1.824707,36800
1973-05-08,0.000000,4.250000,4.187500,4.234375,1.791651,13600
1973-05-09,0.000000,4.234375,4.187500,4.234375,1.791651,16800
1973-05-10,0.000000,4.187500,4.109375,4.125000,1.745373,56000
1973-05-11,0.000000,4.218750,4.171875,4.187500,1.771817,23200
1973-05-14,0.000000,4.140625,4.093750,4.093750,1.732149,33600
1973-05-15,0.000000,4.078125,3.953125,4.000000,1.692481,38400
1973-05-16,0.000000,4.000000,3.937500,4.000000,1.692481,94400
1973-05-17,0.000000,3.984375,3.937500,3.937500,1.666038,11200
1973-05-18,0.000000,3.968750,3.890625,3.921875,1.659426,24000
1973-05-21,0.000000,3.921875,3.828125,3.875000,1.639592,64800
1973-05-22,0.000000,3.937500,3.781250,3.843750,1.626370,43200
1973-05-23,0.000000,3.890625,3.843750,3.875000,1.639592,37600
1973-05-24,0.000000,3.906250,3.812500,3.890625,1.646204,16000
1973-05-25,0.000000,4.046875,3.875000,3.984375,1.685871,57600
1973-05-29,0.000000,4.078125,3.953125,4.000000,1.692481,18400
1973-05-30,0.000000,3.984375,3.875000,3.875000,1.639592,19200
1973-05-31,0.000000,3.937500,3.843750,3.906250,1.652816,12000
1973-06-01,0.000000,3.875000,3.812500,3.875000,1.639592,19200
1973-06-04,0.000000,3.875000,3.812500,3.875000,1.639592,13600
1973-06-05,0.000000,3.890625,3.812500,3.812500,1.613146,16800
1973-06-06,0.000000,3.875000,3.843750,3.875000,1.639592,138400
1973-06-07,0.000000,3.812500,3.750000,3.765625,1.593314,36800
1973-06-08,0.000000,3.859375,3.812500,3.828125,1.619758,4800
1973-06-11,0.000000,3.843750,3.781250,3.781250,1.599925,23200
1973-06-12,0.000000,4.000000,3.828125,3.953125,1.672648,11200
1973-06-13,0.000000,4.046875,4.000000,4.046875,1.712316,8800
1973-06-14,0.000000,4.046875,4.046875,4.046875,1.712316,4800
1973-06-15,0.000000,4.000000,3.875000,3.906250,1.652816,20800
1973-06-18,0.000000,3.875000,3.796875,3.796875,1.606536,26400
1973-06-19,0.000000,3.750000,3.718750,3.734375,1.580091,80800
1973-06-20,0.000000,3.765625,3.687500,3.718750,1.573480,26400
1973-06-21,0.000000,3.687500,3.671875,3.671875,1.553646,5600
1973-06-22,0.000000,3.750000,3.656250,3.656250,1.547035,30400
1973-06-25,0.000000,3.796875,3.687500,3.718750,1.573480,24800
1973-06-26,0.000000,3.765625,3.703125,3.765625,1.593314,12000
1973-06-27,0.000000,3.828125,3.703125,3.828125,1.619758,63200
1973-06-28,0.000000,3.937500,3.828125,3.890625,1.646204,31200
1973-06-29,0.000000,4.140625,3.937500,4.109375,1.738761,22400
1973-07-02,0.000000,4.156250,4.062500,4.125000,1.745373,23200
1973-07-03,0.000000,4.171875,4.125000,4.171875,1.765206,47200
1973-07-05,0.000000,4.546875,4.250000,4.546875,1.923876,40000
1973-07-06,0.000000,4.625000,4.531250,4.578125,1.937098,57600
1973-07-09,0.000000,4.531250,4.390625,4.390625,1.857764,24800
1973-07-10,0.000000,4.468750,4.390625,4.437500,1.877597,20800
1973-07-11,0.000000,4.625000,4.437500,4.515625,1.910655,32800
1973-07-12,0.000000,4.500000,4.406250,4.484375,1.897431,15200
1973-07-13,0.000000,4.500000,4.453125,4.468750,1.890819,46400
1973-07-16,0.000000,4.609375,4.484375,4.609375,1.950321,185600
1973-07-17,0.000000,4.750000,4.625000,4.750000,2.009822,34400
1973-07-18,0.000000,4.750000,4.718750,4.750000,2.009822,56000
1973-07-19,0.000000,4.812500,4.750000,4.812500,2.036267,11200
1973-07-20,0.000000,4.875000,4.796875,4.843750,2.049489,119200
1973-07-23,0.000000,4.875000,4.734375,4.796875,2.029657,30400
1973-07-24,0.000000,4.812500,4.750000,4.812500,2.036267,39200
1973-07-25,0.000000,4.828125,4.750000,4.750000,2.009822,9600
1973-07-26,0.000000,4.765625,4.687500,4.703125,1.989989,37600
1973-07-27,0.000000,4.750000,4.703125,4.718750,1.996600,10400
1973-07-30,0.000000,4.781250,4.625000,4.640625,1.963543,35200
1973-07-31,0.000000,4.718750,4.625000,4.718750,1.996600,16800
1973-08-01,0.000000,4.687500,4.625000,4.625000,1.956933,64800
1973-08-02,0.000000,4.687500,4.671875,4.687500,1.983377,6400
1973-08-03,0.000000,4.687500,4.593750,4.656250,1.970155,18400
1973-08-06,0.000000,4.703125,4.578125,4.578125,1.937098,12000
1973-08-07,0.000000,4.609375,4.546875,4.593750,1.943710,6400
1973-08-08,0.000000,4.656250,4.593750,4.593750,1.943710,91200
1973-08-09,0.000000,4.625000,4.562500,4.625000,1.956933,11200
1973-08-10,0.000000,4.625000,4.593750,4.593750,1.943710,6400
1973-08-13,0.000000,4.593750,4.515625,4.546875,1.923876,37600
1973-08-14,0.000000,4.625000,4.593750,4.625000,1.956933,25600
1973-08-15,0.000000,4.625000,4.625000,4.625000,1.956933,11200
1973-08-16,0.000000,4.625000,4.593750,4.593750,1.943710,9600
1973-08-17,4.593750,4.593750,4.593750,4.593750,1.943710,0
1973-08-20,0.000000,4.609375,4.531250,4.562500,1.930487,13600
1973-08-21,0.000000,4.546875,4.515625,4.531250,1.917265,4000
1973-08-22,0.000000,4.500000,4.500000,4.500000,1.904043,1600
1973-08-23,0.000000,4.500000,4.500000,4.500000,1.904043,8000
1973-08-24,0.000000,4.687500,4.531250,4.640625,1.963543,54400
1973-08-27,0.000000,4.734375,4.640625,4.734375,2.003211,5600
1973-08-28,0.000000,4.906250,4.718750,4.906250,2.075935,24000
1973-08-29,0.000000,5.265625,4.921875,5.187500,2.194938,102400
1973-08-30,0.000000,5.312500,5.187500,5.187500,2.194938,15200
1973-08-31,0.000000,5.187500,5.031250,5.125000,2.168492,28000
1973-09-04,0.000000,5.406250,5.093750,5.359375,2.267663,32000
1973-09-05,0.000000,5.578125,5.375000,5.546875,2.346996,262400
1973-09-06,0.000000,5.625000,5.437500,5.625000,2.380053,50400
1973-09-07,0.000000,5.625000,5.531250,5.562500,2.353610,13600
1973-09-10,0.000000,5.625000,5.578125,5.625000,2.380053,16000
1973-09-11,0.000000,5.750000,5.625000,5.750000,2.432944,55200
1973-09-12,0.000000,5.718750,5.703125,5.718750,2.419721,4000
1973-09-13,0.000000,5.718750,5.671875,5.703125,2.413110,11200
1973-09-14,0.000000,5.718750,5.578125,5.703125,2.413110,29600
1973-09-17,0.000000,6.000000,5.734375,5.953125,2.518890,76000
1973-09-18,0.000000,6.046875,5.937500,6.015625,2.545335,9600
1973-09-19,0.000000,6.140625,6.015625,6.140625,2.598224,60800
1973-09-20,0.000000,6.218750,6.125000,6.218750,2.631280,23200
1973-09-21,0.000000,6.250000,6.125000,6.125000,2.591614,410400
1973-09-24,0.000000,6.171875,5.906250,5.906250,2.499057,21600
1973-09-25,0.000000,6.000000,5.906250,6.000000,2.538723,60000
1973-09-26,0.000000,6.031250,5.890625,6.000000,2.538723,51200
1973-09-27,0.000000,5.953125,5.812500,5.875000,2.485832,16000
1973-09-28,0.000000,5.906250,5.843750,5.906250,2.499057,40000
1973-10-01,0.000000,5.921875,5.781250,5.781250,2.446167,12000
1973-10-02,0.000000,5.921875,5.796875,5.875000,2.485832,25600
1973-10-03,0.000000,5.937500,5.828125,5.906250,2.499057,63200
1973-10-04,0.000000,6.078125,5.875000,6.078125,2.571779,84000
1973-10-05,0.000000,6.109375,6.031250,6.046875,2.558557,34400
1973-10-08,0.000000,6.000000,5.937500,6.000000,2.538723,7200
1973-10-09,0.000000,6.109375,6.046875,6.078125,2.571779,17600
