Date,Open,High,Low,Close,Adj Close,Volume
2015-05-07,13.670315,13.833372,13.220807,13.582176,13.292544,81627900
2015-05-08,13.837778,13.837778,13.326574,13.441154,13.154530,13014213
2015-05-11,13.405899,13.529293,13.220807,13.220807,12.938883,8115025
2015-05-12,13.247249,13.326574,13.220807,13.308946,13.025143,33969957
2015-05-13,13.317760,13.789302,13.317760,13.661501,13.370179,15577799
2015-05-14,13.749640,14.058125,13.582176,13.925917,13.628956,2815668
2015-05-15,14.058125,14.097788,13.427933,13.573362,13.283920,11508755
2015-05-18,13.705570,13.749640,13.397085,13.467596,13.180408,1069402
2015-05-19,13.617432,13.868627,13.529293,13.837778,13.542697,3089037
2015-05-20,13.837778,13.925917,13.683536,13.881848,13.585827,2135358
2015-05-21,13.987614,14.040498,13.754047,13.811337,13.516820,1723542
2015-05-22,13.965580,13.978800,13.467596,13.467596,13.180408,2975143
2015-05-25,13.485224,13.489631,13.264877,13.397085,13.111402,636729
2015-05-26,13.480817,13.480817,13.220807,13.220807,12.938883,1843335
2015-05-27,13.269284,13.608618,13.242842,13.441154,13.154530,3691836
2015-05-28,13.441154,13.546921,13.335388,13.441154,13.154530,597064
2015-05-29,13.441154,13.577769,13.397085,13.520479,13.232164,2482193
2015-06-01,13.661501,13.965580,13.458782,13.925917,13.628956,835032
2015-06-02,13.952359,14.322541,13.837778,14.190333,13.887734,1286069
2015-06-03,14.269658,14.631027,14.269658,14.613399,14.301777,3226182
2015-06-04,14.608992,14.701538,14.428308,14.569330,14.258651,1519134
2015-06-05,14.375425,14.520854,13.890662,14.102195,13.801476,2097274
2015-06-08,14.260844,14.260844,13.573362,13.978800,13.680710,870283
2015-06-09,14.102195,14.102195,13.635059,13.674722,13.383118,560820
2015-06-10,13.617432,14.049311,13.617432,13.793709,13.499567,8330511
2015-06-11,14.093381,14.093381,13.573362,13.696757,13.404685,400227
2015-06-12,13.590990,13.789302,13.405899,13.454375,13.167470,2059948
2015-06-15,13.529293,14.093381,13.467596,13.674722,13.383118,12058252
2015-06-16,13.749640,13.749640,13.405899,13.441154,13.154530,646866
2015-06-17,13.564548,13.564548,13.308946,13.308946,13.025143,6884128
2015-06-18,13.313353,13.516072,13.308946,13.480817,13.193347,1040902
2015-06-19,13.608618,13.850999,13.436747,13.661501,13.370179,179768
2015-06-22,13.820151,13.974394,13.551328,13.555735,13.266668,4265617
2015-06-23,13.560142,13.661501,13.441154,13.494037,13.206285,322082
2015-06-24,13.502851,13.529293,13.308946,13.308946,13.025143,1120628
2015-06-25,13.286911,13.432340,13.256063,13.308946,13.025143,3007264
2015-06-26,13.379457,13.599804,13.308946,13.599804,13.309797,1948119
2015-06-29,13.000461,13.370643,12.806555,13.264877,12.982012,968270
2015-06-30,13.286911,13.564548,13.119448,13.375050,13.089835,4543423
2015-07-01,13.498444,13.921510,13.397085,13.793709,13.499567,4533284
2015-07-02,13.925917,13.925917,13.308946,13.308946,13.025143,6600081
2015-07-03,13.335388,13.670315,13.335388,13.353016,13.068273,358270
2015-07-06,13.220807,13.502851,13.176738,13.308946,13.025143,588552
2015-07-07,13.264877,13.617432,13.264877,13.308946,13.025143,497865
2015-07-08,13.397085,13.507258,13.308946,13.308946,13.025143,740367
2015-07-09,13.220807,13.326574,13.185552,13.220807,12.938883,1055719
2015-07-10,13.344202,13.476410,13.260470,13.344202,13.059644,2354338
2015-07-13,13.432340,13.617432,13.335388,13.511665,13.223537,595444
2015-07-14,13.551328,13.551328,13.317760,13.361829,13.076898,1718565
2015-07-15,13.485224,13.635059,13.308946,13.476410,13.189034,1514341
2015-07-16,13.661501,13.661501,13.427933,13.573362,13.283920,436117
2015-07-17,13.617432,13.687943,13.370643,13.573362,13.283920,785166
2015-07-20,13.564548,13.661501,13.405899,13.573362,13.283920,1205272
2015-07-21,13.617432,13.635059,13.414713,13.441154,13.154530,508770
2015-07-22,13.494037,13.555735,13.361829,13.397085,13.111402,4183910
2015-07-23,13.401492,13.529293,13.273691,13.291318,13.007890,963627
2015-07-24,13.383864,13.423527,13.176738,13.308946,13.025143,252242
2015-07-27,13.264877,13.485224,13.225214,13.291318,13.007890,397754
2015-07-28,13.330981,13.520479,13.273691,13.308946,13.025143,803838
2015-07-29,13.339795,13.485224,13.247249,13.353016,13.068273,550436
2015-07-30,13.480817,13.524886,13.335388,13.353016,13.068273,467692
2015-07-31,13.441154,13.441154,13.247249,13.300132,13.016517,607116
2015-08-03,13.317760,13.339795,13.176738,13.308946,13.025143,1916946
2015-08-04,13.573362,14.586958,13.256063,13.881848,13.585827,6406192
2015-08-05,13.952359,14.516447,13.749640,14.401866,14.094756,1176091
2015-08-06,14.340169,14.454750,14.159485,14.326948,14.021436,8490513
2015-08-07,14.454750,14.613399,14.128636,14.445936,14.137885,6463449
2015-08-10,14.450343,14.534074,14.168299,14.366611,14.060251,1002570
2015-08-11,14.357797,14.410680,14.221182,14.322541,14.017124,569301
2015-08-12,14.238810,14.432715,14.102195,14.177113,13.874796,904895
2015-08-13,14.309321,14.401866,14.111009,14.111009,13.810101,5958662
2015-08-14,14.128636,14.357797,14.009649,14.207961,13.904985,901802
2015-08-17,14.256437,14.291693,14.014056,14.102195,13.801476,616270
2015-08-18,14.106602,14.260844,13.939138,14.128636,13.827353,659501
2015-08-19,14.102195,14.269658,14.005242,14.181519,13.879107,313213
2015-08-20,14.124229,14.212368,13.767268,13.992021,13.693649,839956
2015-08-21,13.820151,13.969987,13.608618,13.608618,13.318423,1148977
2015-08-24,13.317760,13.436747,13.088599,13.159110,12.878500,392440
2015-08-25,13.282505,13.502851,13.194366,13.432340,13.145905,6225436
2015-08-26,13.286911,13.472003,13.097413,13.220807,12.938883,1536944
2015-08-27,13.397085,13.560142,13.238435,13.520479,13.232164,2452790
2015-08-28,13.599804,13.732012,13.449968,13.679129,13.387429,1277156
2015-08-31,13.626246,13.987614,13.511665,13.961173,13.663461,1758448
2015-09-01,13.767268,13.767268,13.427933,13.709977,13.417622,717425
2015-09-02,13.617432,13.643873,13.423527,13.573362,13.283920,905076
2015-09-03,13.670315,13.705570,13.401492,13.590990,13.301171,1187242
2015-09-04,13.533700,13.652687,13.432340,13.599804,13.309797,234238
2015-09-07,13.599804,13.705570,13.317760,13.661501,13.370179,1438741
2015-09-08,13.679129,13.969987,13.586583,13.890662,13.594454,417587
2015-09-09,13.917103,14.269658,13.762861,14.119822,13.818727,2272777
2015-09-10,14.071346,14.216775,13.837778,14.102195,13.801476,977705
2015-09-11,14.062532,14.190333,13.939138,13.983207,13.685024,488590
2015-09-14,14.022870,14.058125,13.449968,13.449968,13.163156,906822
2015-09-15,13.577769,13.895069,13.238435,13.472003,13.184722,5211378
2015-09-16,13.516072,13.767268,13.317760,13.524886,13.236477,1245887
2015-09-17,13.494037,13.806930,13.476410,13.683536,13.391741,427163
2015-09-18,13.643873,13.767268,13.423527,13.635059,13.344301,1101669
2015-09-21,13.657094,14.102195,13.494037,13.749640,13.456438,1516670
2015-09-22,13.802523,13.806930,13.564548,13.626246,13.335675,916027
2015-09-23,13.670315,13.978800,13.564548,13.965580,13.667772,3686013
2015-09-24,13.864220,13.987614,13.370643,13.577769,13.288233,1032998
2015-09-25,13.670315,13.969987,13.652687,13.824558,13.529759,2087703
2015-09-28,13.784895,13.917103,13.661501,13.767268,13.473689,1105264
2015-09-29,13.613025,13.643873,13.300132,13.308946,13.025143,1677655
2015-09-30,13.397085,13.458782,13.348609,13.397085,13.111402,511164
2015-10-01,13.502851,13.811337,13.458782,13.472003,13.184722,4217112
2015-10-02,13.507258,13.573362,13.370643,13.375050,13.089835,996204
2015-10-05,13.485224,13.723198,13.423527,13.643873,13.352925,818782
2015-10-06,13.604211,13.714384,13.414713,13.498444,13.210599,3888027
2015-10-07,13.524886,13.626246,13.264877,13.308946,13.025143,1204395
2015-10-08,13.335388,13.560142,13.273691,13.485224,13.197660,990455
2015-10-09,13.996428,13.996428,13.273691,13.366236,13.081209,6775222
2015-10-12,13.533700,13.705570,13.375050,13.375050,13.089835,1242517
2015-10-13,13.379457,13.489631,13.291318,13.308946,13.025143,412319
2015-10-14,13.273691,13.405899,12.806555,13.004868,12.727548,1418820
2015-10-15,13.181145,13.181145,12.727231,12.903508,12.628350,4635228
2015-10-16,13.048937,13.335388,13.035716,13.176738,12.895753,449590
2015-10-19,13.185552,13.317760,13.185552,13.220807,12.938883,905623
2015-10-20,13.251656,13.344202,13.207587,13.264877,12.982012,916963
2015-10-21,13.300132,13.308946,13.115041,13.256063,12.973387,260323
2015-10-22,13.220807,13.494037,13.176738,13.397085,13.111402,1031123
2015-10-23,13.502851,13.749640,13.220807,13.745233,13.452125,2216752
2015-10-26,13.679129,13.732012,13.441154,13.626246,13.335675,1091845
2015-10-27,13.630652,13.670315,13.458782,13.661501,13.370179,1069053
2015-10-28,13.661501,13.881848,13.617432,13.705570,13.413308,1885549
2015-10-29,13.793709,13.996428,13.767268,13.952359,13.654834,669071
2015-10-30,13.987614,13.987614,13.767268,13.908289,13.611704,1661281
2015-11-02,13.855406,13.912696,13.705570,13.859813,13.564261,720733
2015-11-03,13.767268,14.005242,13.767268,13.899476,13.603081,1035243
2015-11-04,13.947952,14.014056,13.754047,13.925917,13.628956,669492
2015-11-05,13.969987,14.194740,13.908289,14.137450,13.835979,673784
2015-11-06,14.137450,14.146264,13.824558,13.969987,13.672086,692666
2015-11-09,13.992021,13.992021,13.723198,13.811337,13.516820,4490321
2015-11-10,13.864220,14.128636,13.736419,14.036091,13.736783,995758
2015-11-11,14.014056,14.203554,13.987614,14.036091,13.736783,361513
2015-11-12,13.912696,14.155078,13.802523,13.837778,13.542697,349510
2015-11-13,13.767268,13.969987,13.714384,13.890662,13.594454,1056683
2015-11-16,13.758454,14.066939,13.758454,14.014056,13.715216,560423
2015-11-17,14.093381,14.163892,13.899476,13.969987,13.672086,2818884
2015-11-18,13.908289,14.106602,13.908289,14.049311,13.749717,2617866
2015-11-19,14.080160,14.106602,13.969987,14.049311,13.749717,883841
2015-11-20,14.009649,14.084567,13.939138,13.952359,13.654834,725737
2015-11-23,13.996428,14.097788,13.925917,14.044904,13.745404,2876969
2015-11-24,13.996428,14.062532,13.864220,13.925917,13.628956,9466270
2015-11-25,13.974394,14.190333,13.762861,14.172706,13.870481,7126741
2015-11-26,14.190333,14.639841,14.190333,14.639841,14.327656,923400
2015-11-27,14.608992,14.838153,14.401866,14.701538,14.388037,4203501
2015-11-30,14.754421,15.181894,14.719166,15.155452,14.832271,4559237
2015-12-01,15.133418,15.159859,14.873408,15.137825,14.815022,842323
2015-12-02,15.203929,15.292067,14.807304,14.838153,14.521740,957374
2015-12-03,14.855781,15.089348,14.705945,14.930699,14.642355,925497
2015-12-04,14.798491,14.983582,14.736793,14.957140,14.668286,886721
2015-12-07,15.001210,15.239184,14.987989,15.089348,14.797941,756192
2015-12-08,15.089348,15.155452,14.811711,14.939512,14.650999,559746
2015-12-09,14.987989,15.177487,14.904257,15.098162,14.806585,1517533
2015-12-10,15.023244,15.076128,14.807304,14.992396,14.702862,772097
2015-12-11,14.639841,14.736793,14.229996,14.278472,14.002725,3221620
2015-12-14,14.366611,14.516447,14.221182,14.304914,14.028657,5287820
2015-12-15,14.419494,14.842560,14.313728,14.710352,14.426265,5336560
2015-12-16,14.811711,14.816118,14.520854,14.692724,14.408977,542767
2015-12-17,14.877815,15.001210,14.745607,14.763235,14.478127,2400606
2015-12-18,14.604585,14.807304,14.331355,14.807304,14.521344,8320900
2015-12-21,14.653062,14.679503,14.348983,14.384239,14.106448,959800
2015-12-22,14.459156,14.463563,14.256437,14.379832,14.102127,3383398
2015-12-23,14.467970,14.860188,14.467970,14.833746,14.547275,1622485
2015-12-24,14.719166,14.807304,14.542888,14.604585,14.322539,119679
2015-12-28,14.675096,14.785270,14.578144,14.772049,14.486771,1717635
2015-12-29,14.855781,15.001210,14.780863,14.983582,14.694219,5456248
2015-12-30,15.010023,15.027651,14.877815,14.992396,14.702862,2835162
2015-12-31,15.062907,15.424275,14.877815,15.195115,14.901666,430292
2016-01-04,15.124604,15.124604,14.930699,15.098162,14.806585,1905801
2016-01-05,15.159859,15.168673,14.952733,15.071721,14.780656,791937
2016-01-06,14.961547,15.111383,14.838153,14.895443,14.607781,1647148
2016-01-07,14.666282,14.921885,14.428308,14.921885,14.633713,1112093
2016-01-08,14.860188,15.018837,14.551702,14.551702,14.270678,4158068
2016-01-11,14.498819,14.635434,14.357797,14.450343,14.171276,1538334
2016-01-12,14.472377,14.551702,14.388645,14.516447,14.236104,1187541
2016-01-13,14.542888,14.683910,14.397459,14.507633,14.227461,798558
2016-01-14,14.472377,14.472377,14.168299,14.225589,13.950864,1729768
2016-01-15,14.256437,14.472377,14.053718,14.190333,13.916288,962557
2016-01-18,14.058125,14.296100,14.044904,14.102195,13.829853,1501980
2016-01-19,14.366611,14.366611,14.133043,14.194740,13.920610,1423420
2016-01-20,14.031684,14.159485,13.546921,13.670315,13.406312,1887307
2016-01-21,13.683536,13.806930,13.516072,13.740826,13.475462,1242500
2016-01-22,13.969987,14.199147,13.934731,14.022870,13.752060,1639216
2016-01-25,14.102195,14.313728,13.943545,14.071346,13.799600,416842
2016-01-26,13.833372,14.014056,13.674722,13.965580,13.695876,1083681
2016-01-27,13.934731,14.005242,13.824558,13.956766,13.687232,369267
2016-01-28,13.873034,14.097788,13.718791,13.798116,13.531644,535797
2016-01-29,14.053718,14.137450,13.793709,13.974394,13.704521,1566925
2016-02-01,14.009649,14.379832,14.009649,14.172706,13.899001,788740
2016-02-02,14.172706,14.366611,13.974394,14.075753,13.803921,870014
2016-02-03,14.111009,14.128636,13.815744,13.881848,13.613761,845341
2016-02-04,14.009649,14.036091,13.811337,13.859813,13.592151,3775908
2016-02-05,13.961173,14.009649,13.494037,13.511665,13.250728,356174
2016-02-08,13.485224,13.524886,12.647906,12.647906,12.403647,845955
